iter	Passed	Remaining
4825	7673	8996
4826	7675	8994
4827	7676	8993
4828	7678	8992
4829	7680	8990
4830	7681	8988
4831	7683	8986
4832	7684	8985
4833	7686	8983
4834	7687	8981
4835	7689	8980
4836	7690	8978
4837	7692	8977
4838	7694	8975
4839	7695	8973
4840	7696	8971
4841	7697	8969
4842	7699	8967
4843	7700	8966
4844	7702	8964
4845	7704	8963
4846	7705	8961
4847	7707	8960
4848	7709	8958
4849	7711	8957
4850	7712	8955
4851	7713	8954
4852	7715	8952
4853	7717	8950
4854	7718	8949
4855	7721	8949
4856	7723	8947
4857	7725	8946
4858	7726	8944
4859	7728	8943
4860	7729	8941
4861	7731	8939
4862	7733	8938
4863	7735	8937
4864	7737	8936
4865	7738	8934
4866	7740	8933
4867	7741	8931
4868	7743	8929
4869	7744	8927
4870	7745	8925
4871	7747	8923
4872	7748	8922
4873	7750	8920
4874	7751	8918
4875	7752	8916
4876	7754	8915
4877	7755	8913
4878	7757	8911
4879	7758	8909
4880	7760	8907
4881	7761	8905
4882	7762	8903
4883	7763	8902
4884	7765	8900
4885	7767	8898
4886	7768	8897
4887	7770	8895
4888	7771	8893
4889	7772	8892
4890	7774	8890
4891	7776	8888
4892	7777	8886
4893	7778	8884
4894	7780	8883
4895	7781	8881
4896	7783	8879
4897	7784	8877
4898	7786	8876
4899	7787	8875
4900	7789	8873
4901	7790	8871
4902	7792	8869
4903	7793	8867
4904	7794	8865
4905	7796	8864
4906	7797	8862
4907	7799	8860
4908	7800	8858
4909	7802	8857
4910	7803	8855
4911	7804	8853
4912	7806	8851
4913	7807	8850
4914	7808	8848
4915	7810	8846
4916	7811	8844
4917	7813	8842
4918	7814	8840
4919	7816	8839
4920	7817	8837
4921	7819	8836
4922	7820	8834
4923	7822	8832
4924	7823	8830
4925	7824	8828
4926	7826	8826
4927	7827	8825
4928	7829	8823
4929	7831	8822
4930	7833	8821
4931	7835	8820
4932	7837	8818
4933	7838	8816
4934	7839	8815
4935	7839	8815
4936	7859	8832
4937	7861	8831
4938	7863	8830
4939	7865	8829
4940	7867	8827
4941	7869	8826
4942	7870	8824
4943	7872	8823
4944	7873	8821
4945	7875	8819
4946	7876	8817
4947	7878	8816
4948	7880	8814
4949	7881	8813
4950	7883	8811
4951	7884	8810
4952	7886	8809
4953	7888	8807
4954	7890	8806
4955	7893	8806
4956	7895	8804
4957	7896	8802
4958	7898	8801
4959	7899	8799
4960	7901	8798
4961	7904	8798
4962	7905	8796
4963	7907	8795
4964	7909	8793
4965	7911	8792
4966	7913	8791
4967	7915	8789
4968	7916	8788
4969	7918	8786
4970	7919	8784
4971	7921	8783
4972	7923	8782
4973	7925	8781
4974	7927	8780
4975	7929	8779
4976	7931	8777
4977	7933	8777
4978	7936	8776
4979	7938	8775
4980	7941	8775
4981	7943	8773
4982	7944	8772
4983	7946	8771
4984	7948	8770
4985	7950	8769
4986	7952	8767
4987	7953	8765
4988	7954	8763
4989	7956	8761
4990	7957	8759
4991	7959	8758
4992	7960	8756
4993	7962	8755
4994	7963	8753
4995	7965	8751
4996	7966	8749
4997	7967	8747
4998	7969	8746
4999	7971	8744
5000	7972	8742
5001	7974	8741
5002	7975	8739
5003	7977	8738
5004	7979	8736
5005	7980	8734
5006	7982	8733
5007	7983	8731
5008	7984	8728
5009	7985	8727
5010	7987	8725
5011	7988	8723
5012	7990	8722
5013	7991	8720
5014	7993	8718
5015	7994	8716
5016	7995	8714
5017	7997	8712
5018	7998	8710
5019	7999	8708
5020	8001	8707
5021	8002	8705
5022	8004	8703
5023	8005	8701
5024	8006	8700
5025	8008	8698
5026	8009	8696
5027	8011	8694
5028	8012	8692
5029	8014	8691
5030	8015	8689
5031	8017	8687
5032	8018	8685
5033	8019	8683
5034	8021	8682
5035	8023	8681
5036	8024	8679
5037	8026	8677
5038	8027	8675
5039	8028	8673
5040	8029	8672
5041	8031	8670
5042	8032	8668
5043	8034	8666
5044	8035	8664
5045	8036	8662
5046	8038	8661
5047	8039	8659
5048	8040	8657
5049	8042	8655
5050	8043	8653
5051	8044	8651
5052	8045	8649
5053	8047	8647
5054	8048	8645
5055	8049	8643
5056	8051	8642
5057	8052	8640
5058	8054	8638
5059	8055	8636
5060	8056	8634
5061	8058	8633
5062	8059	8631
5063	8060	8629
5064	8061	8627
5065	8063	8625
5066	8064	8623
5067	8065	8621
5068	8066	8619
5069	8068	8617
5070	8069	8615
5071	8071	8613
5072	8072	8612
5073	8074	8610
5074	8076	8609
5075	8077	8607
5076	8078	8605
5077	8079	8603
5078	8081	8601
5079	8082	8599
5080	8083	8597
5081	8085	8596
5082	8086	8594
5083	8088	8592
5084	8089	8591
5085	8091	8589
5086	8092	8587
5087	8093	8585
5088	8094	8583
5089	8096	8581
5090	8097	8579
5091	8099	8577
5092	8100	8576
5093	8102	8574
5094	8103	8572
5095	8104	8570
5096	8106	8569
5097	8107	8567
5098	8108	8565
5099	8110	8563
5100	8111	8561
5101	8112	8559
5102	8113	8557
5103	8115	8555
5104	8116	8554
5105	8118	8552
5106	8119	8550
5107	8121	8548
5108	8122	8547
5109	8123	8545
5110	8125	8543
5111	8126	8541
5112	8127	8539
5113	8128	8537
5114	8130	8535
5115	8132	8534
5116	8133	8532
5117	8134	8530
5118	8136	8528
5119	8137	8526
5120	8138	8524
5121	8139	8522
5122	8140	8520
5123	8142	8518
5124	8143	8516
5125	8145	8515
5126	8146	8513
5127	8147	8511
5128	8149	8510
5129	8150	8508
5130	8151	8506
5131	8153	8504
5132	8154	8502
5133	8155	8500
5134	8157	8498
5135	8158	8496
5136	8159	8494
5137	8160	8493
5138	8162	8491
5139	8163	8489
5140	8165	8487
5141	8166	8486
5142	8168	8484
5143	8169	8482
5144	8170	8480
5145	8172	8478
5146	8173	8476
5147	8174	8474
5148	8175	8472
5149	8177	8470
5150	8178	8468
5151	8179	8466
5152	8180	8465
5153	8182	8463
5154	8183	8461
5155	8185	8459
5156	8186	8457
5157	8187	8455
5158	8188	8453
5159	8190	8452
5160	8191	8450
5161	8192	8448
5162	8193	8446
5163	8195	8444
5164	8196	8442
5165	8198	8440
5166	8199	8439
5167	8200	8437
5168	8202	8435
5169	8203	8433
5170	8205	8431
5171	8206	8430
5172	8207	8428
5173	8208	8426
5174	8210	8424
5175	8211	8422
5176	8212	8420
5177	8214	8419
5178	8215	8417
5179	8217	8415
5180	8218	8413
5181	8219	8411
5182	8221	8409
5183	8222	8408
5184	8223	8406
5185	8225	8404
5186	8226	8402
5187	8227	8400
5188	8229	8398
5189	8230	8397
5190	8231	8395
5191	8233	8393
5192	8234	8391
5193	8235	8389
5194	8236	8387
5195	8238	8385
5196	8239	8383
5197	8240	8381
5198	8242	8380
5199	8243	8378
5200	8244	8376
5201	8246	8374
5202	8247	8372
5203	8249	8371
5204	8250	8369
5205	8251	8367
5206	8252	8365
5207	8254	8363
5208	8255	8361
5209	8256	8359
5210	8258	8358
5211	8259	8356
5212	8261	8354
5213	8262	8352
5214	8264	8351
5215	8265	8349
5216	8266	8347
5217	8268	8345
5218	8269	8343
5219	8270	8341
5220	8271	8339
5221	8273	8338
5222	8274	8336
5223	8276	8335
5224	8277	8333
5225	8278	8331
5226	8280	8329
5227	8281	8327
5228	8282	8325
5229	8283	8323
5230	8284	8321
5231	8286	8319
5232	8287	8317
5233	8288	8315
5234	8290	8314
5235	8291	8312
5236	8293	8310
5237	8294	8308
5238	8296	8307
5239	8297	8305
5240	8299	8303
5241	8300	8301
5242	8301	8299
5243	8302	8298
5244	8304	8296
5245	8305	8294
5246	8306	8292
5247	8308	8290
5248	8309	8289
5249	8310	8287
5250	8312	8285
5251	8313	8283
5252	8315	8281
5253	8316	8280
5254	8317	8278
5255	8319	8276
5256	8320	8274
5257	8322	8273
5258	8324	8272
5259	8325	8270
5260	8327	8268
5261	8328	8266
5262	8331	8266
5263	8332	8264
5264	8333	8262
5265	8335	8260
5266	8336	8259
5267	8337	8257
5268	8339	8255
5269	8340	8253
5270	8342	8251
5271	8343	8250
5272	8344	8248
5273	8346	8246
5274	8348	8245
5275	8349	8243
5276	8350	8241
5277	8352	8239
5278	8353	8238
5279	8355	8237
5280	8357	8235
5281	8359	8234
5282	8360	8232
5283	8363	8232
5284	8364	8230
5285	8366	8228
5286	8367	8226
5287	8369	8225
5288	8370	8223
5289	8372	8221
5290	8373	8219
5291	8374	8218
5292	8376	8216
5293	8377	8214
5294	8378	8212
5295	8380	8210
5296	8381	8208
5297	8382	8207
5298	8384	8205
5299	8385	8203
5300	8386	8201
5301	8388	8199
5302	8389	8198
5303	8391	8196
5304	8392	8194
5305	8394	8193
5306	8395	8191
5307	8396	8189
5308	8397	8187
5309	8399	8185
5310	8400	8183
5311	8401	8182
5312	8403	8180
5313	8405	8178
5314	8406	8176
5315	8407	8175
5316	8409	8173
5317	8410	8171
5318	8411	8169
5319	8413	8168
5320	8414	8166
5321	8415	8164
5322	8417	8162
5323	8418	8160
5324	8420	8159
5325	8422	8158
5326	8423	8156
5327	8425	8154
5328	8426	8152
5329	8427	8150
5330	8428	8149
5331	8430	8147
5332	8431	8145
5333	8432	8143
5334	8434	8141
5335	8435	8139
5336	8437	8138
5337	8438	8136
5338	8439	8134
5339	8441	8132
5340	8442	8130
5341	8443	8129
5342	8445	8127
5343	8446	8125
5344	8447	8123
5345	8448	8121
5346	8450	8120
5347	8451	8118
5348	8453	8116
5349	8455	8115
5350	8456	8113
5351	8457	8111
5352	8459	8109
5353	8460	8108
5354	8461	8106
5355	8462	8104
5356	8464	8102
5357	8465	8100
5358	8466	8098
5359	8467	8096
5360	8469	8094
5361	8470	8093
5362	8471	8091
5363	8473	8089
5364	8474	8087
5365	8475	8085
5366	8476	8083
5367	8478	8081
5368	8479	8080
5369	8481	8078
5370	8482	8076
5371	8483	8074
5372	8485	8073
5373	8487	8071
5374	8488	8069
5375	8489	8068
5376	8491	8066
5377	8492	8064
5378	8493	8062
5379	8495	8060
5380	8496	8058
5381	8497	8057
5382	8499	8055
5383	8500	8053
5384	8502	8052
5385	8504	8051
5386	8506	8049
5387	8507	8047
5388	8508	8046
5389	8510	8044
5390	8511	8042
5391	8512	8040
5392	8513	8038
5393	8515	8036
5394	8516	8035
5395	8518	8033
5396	8519	8031
5397	8520	8029
5398	8521	8027
5399	8523	8025
5400	8524	8023
5401	8525	8022
5402	8527	8020
5403	8528	8018
5404	8529	8016
5405	8531	8015
5406	8532	8013
5407	8534	8012
5408	8535	8010
5409	8537	8008
5410	8538	8006
5411	8539	8004
5412	8540	8002
5413	8542	8001
5414	8543	7999
5415	8545	7997
5416	8546	7995
5417	8547	7994
5418	8549	7992
5419	8550	7990
5420	8552	7988
5421	8553	7987
5422	8554	7985
5423	8555	7983
5424	8557	7981
5425	8558	7979
5426	8559	7977
5427	8561	7975
5428	8562	7974
5429	8564	7972
5430	8565	7970
5431	8566	7968
5432	8567	7967
5433	8569	7965
5434	8570	7963
5435	8571	7961
5436	8572	7959
5437	8574	7957
5438	8575	7955
5439	8577	7954
5440	8578	7952
5441	8580	7950
5442	8581	7949
5443	8583	7947
5444	8584	7946
5445	8587	7945
5446	8588	7943
5447	8589	7941
5448	8591	7940
5449	8592	7938
5450	8594	7936
5451	8595	7935
5452	8597	7933
5453	8599	7932
5454	8600	7930
5455	8602	7928
5456	8603	7927
5457	8605	7925
5458	8607	7924
5459	8608	7922
5460	8610	7921
5461	8611	7919
5462	8613	7917
5463	8614	7916
5464	8615	7914
5465	8617	7912
5466	8618	7910
5467	8619	7908
5468	8621	7906
5469	8622	7905
5470	8624	7903
5471	8625	7901
5472	8627	7900
5473	8628	7898
5474	8630	7897
5475	8631	7895
5476	8633	7893
5477	8634	7892
5478	8636	7890
5479	8637	7888
5480	8639	7887
5481	8640	7885
5482	8642	7884
5483	8644	7882
5484	8646	7881
5485	8648	7880
5486	8649	7878
5487	8651	7877
5488	8652	7875
5489	8654	7873
5490	8655	7872
5491	8659	7872
5492	8661	7871
5493	8663	7869
5494	8664	7868
5495	8666	7866
5496	8667	7865
5497	8669	7863
5498	8671	7861
5499	8672	7860
5500	8674	7859
5501	8676	7857
5502	8678	7856
5503	8680	7855
5504	8682	7854
5505	8683	7852
5506	8685	7850
5507	8687	7849
5508	8688	7847
5509	8689	7845
5510	8691	7844
5511	8693	7843
5512	8695	7841
5513	8696	7840
5514	8698	7838
5515	8700	7837
5516	8701	7835
5517	8703	7834
5518	8705	7832
5519	8707	7831
5520	8708	7829
5521	8709	7828
5522	8711	7826
5523	8712	7824
5524	8714	7823
5525	8715	7821
5526	8717	7819
5527	8718	7817
5528	8719	7815
5529	8721	7814
5530	8722	7812
5531	8723	7810
5532	8725	7808
5533	8726	7807
5534	8728	7805
5535	8729	7803
5536	8730	7801
5537	8732	7799
5538	8733	7798
5539	8734	7796
5540	8735	7794
5541	8737	7792
5542	8738	7790
5543	8740	7789
5544	8742	7788
5545	8743	7786
5546	8744	7784
5547	8746	7782
5548	8747	7780
5549	8748	7779
5550	8749	7777
5551	8751	7775
5552	8752	7773
5553	8753	7771
5554	8755	7770
5555	8756	7768
5556	8758	7766
5557	8759	7764
5558	8760	7762
5559	8762	7761
5560	8763	7759
5561	8765	7758
5562	8766	7756
5563	8768	7754
5564	8769	7752
5565	8770	7750
5566	8772	7749
5567	8773	7747
5568	8775	7745
5569	8776	7744
5570	8777	7742
5571	8779	7740
5572	8780	7738
5573	8781	7736
5574	8782	7735
5575	8784	7733
5576	8785	7731
5577	8787	7730
5578	8789	7728
5579	8790	7726
5580	8791	7725
5581	8793	7723
5582	8794	7721
5583	8796	7719
5584	8797	7718
5585	8798	7716
5586	8800	7714
5587	8801	7713
5588	8803	7711
5589	8804	7709
5590	8806	7708
5591	8807	7706
5592	8808	7704
5593	8809	7702
5594	8811	7700
5595	8812	7698
5596	8825	7707
5597	8869	7743
5598	8872	7742
5599	8874	7741
5600	8875	7739
5601	8877	7737
5602	8878	7735
5603	8879	7733
5604	8881	7732
5605	8882	7730
5606	8883	7728
5607	8885	7726
5608	8886	7725
5609	8887	7723
5610	8889	7721
5611	8891	7720
5612	8892	7718
5613	8894	7716
5614	8895	7714
5615	8896	7713
5616	8898	7711
5617	8899	7709
5618	8901	7708
5619	8902	7706
5620	8904	7705
5621	8906	7703
5622	8908	7702
5623	8909	7700
5624	8910	7698
5625	8912	7697
5626	8913	7695
5627	8915	7693
5628	8917	7692
5629	8918	7690
5630	8920	7689
5631	8921	7687
5632	8923	7685
5633	8924	7684
5634	8926	7682
5635	8927	7680
5636	8929	7679
5637	8930	7677
5638	8935	7679
5639	8937	7677
5640	8939	7676
5641	8940	7674
5642	8943	7673
5643	8945	7672
5644	8947	7671
5645	8950	7671
5646	8952	7669
5647	8953	7668
5648	8955	7666
5649	8956	7664
5650	8958	7662
5651	8959	7661
5652	8960	7659
5653	8962	7657
5654	8963	7655
5655	8965	7654
5656	8966	7652
5657	8968	7650
5658	8969	7649
5659	8971	7647
5660	8972	7645
5661	8974	7644
5662	8975	7642
5663	8977	7640
5664	8978	7639
5665	8980	7637
5666	8982	7636
5667	8984	7635
5668	8986	7633
5669	8987	7632
5670	8989	7630
5671	8990	7628
5672	8991	7626
5673	8993	7625
5674	8994	7623
5675	8996	7621
5676	8998	7620
5677	8999	7618
5678	9001	7617
5679	9002	7615
5680	9003	7613
5681	9005	7611
5682	9006	7609
5683	9007	7607
5684	9008	7606
5685	9010	7604
5686	9011	7602
5687	9014	7602
5688	9016	7600
5689	9017	7598
5690	9018	7596
5691	9019	7594
5692	9020	7592
5693	9022	7591
5694	9023	7589
5695	9024	7587
5696	9026	7585
5697	9027	7584
5698	9029	7582
5699	9030	7580
5700	9032	7579
5701	9033	7577
5702	9035	7575
5703	9036	7574
5704	9037	7572
5705	9038	7570
5706	9040	7568
5707	9041	7566
5708	9042	7564
5709	9044	7562
5710	9045	7561
5711	9047	7559
5712	9048	7557
5713	9049	7556
5714	9051	7554
5715	9052	7552
5716	9053	7550
5717	9054	7548
5718	9056	7546
5719	9057	7544
5720	9058	7543
5721	9060	7541
5722	9061	7539
5723	9063	7538
5724	9064	7536
5725	9065	7534
5726	9067	7532
5727	9069	7531
5728	9070	7529
5729	9072	7528
5730	9073	7526
5731	9075	7524
5732	9076	7523
5733	9078	7521
5734	9079	7520
5735	9081	7518
5736	9082	7516
5737	9084	7514
5738	9085	7513
5739	9087	7511
5740	9088	7509
5741	9090	7508
5742	9091	7506
5743	9094	7506
5744	9095	7504
5745	9097	7502
5746	9098	7500
5747	9099	7498
5748	9100	7497
5749	9102	7495
5750	9103	7493
5751	9105	7491
5752	9106	7490
5753	9108	7488
5754	9109	7486
5755	9111	7485
5756	9112	7483
5757	9113	7481
5758	9114	7479
5759	9116	7477
5760	9117	7476
5761	9118	7474
5762	9120	7472
5763	9121	7470
5764	9122	7468
5765	9124	7467
5766	9125	7465
5767	9126	7463
5768	9128	7461
5769	9129	7460
5770	9131	7458
5771	9132	7456
5772	9133	7454
5773	9135	7453
5774	9136	7451
5775	9137	7449
5776	9138	7447
5777	9140	7445
5778	9141	7444
5779	9143	7442
5780	9144	7440
5781	9145	7438
5782	9147	7437
5783	9148	7435
5784	9149	7433
5785	9151	7431
5786	9152	7429
5787	9153	7428
5788	9155	7426
5789	9156	7424
5790	9158	7423
5791	9159	7421
5792	9161	7419
5793	9162	7417
5794	9163	7415
5795	9164	7414
5796	9166	7412
5797	9167	7410
5798	9169	7409
5799	9170	7407
5800	9172	7405
5801	9173	7403
5802	9174	7402
5803	9176	7400
5804	9177	7398
5805	9178	7396
5806	9180	7395
5807	9181	7393
5808	9182	7391
5809	9184	7389
5810	9185	7387
5811	9186	7385
5812	9187	7384
5813	9189	7382
5814	9191	7381
5815	9192	7379
5816	9193	7377
5817	9194	7375
5818	9196	7373
5819	9197	7371
5820	9199	7370
5821	9200	7368
5822	9201	7366
5823	9203	7365
5824	9204	7363
5825	9205	7361
5826	9207	7360
5827	9208	7358
5828	9210	7356
5829	9211	7354
5830	9212	7352
5831	9213	7350
5832	9215	7348
5833	9216	7347
5834	9217	7345
5835	9219	7343
5836	9220	7342
5837	9222	7340
5838	9223	7338
5839	9225	7337
5840	9226	7335
5841	9228	7333
5842	9229	7332
5843	9231	7330
5844	9232	7329
5845	9234	7327
5846	9235	7325
5847	9237	7324
5848	9238	7322
5849	9240	7320
5850	9241	7318
5851	9242	7316
5852	9243	7315
5853	9245	7313
5854	9246	7311
5855	9247	7309
5856	9249	7308
5857	9250	7306
5858	9252	7304
5859	9253	7303
5860	9255	7301
5861	9256	7299
5862	9258	7298
5863	9259	7296
5864	9261	7294
5865	9262	7293
5866	9263	7291
5867	9265	7289
5868	9266	7288
5869	9268	7286
5870	9270	7284
5871	9271	7283
5872	9272	7281
5873	9274	7279
5874	9275	7277
5875	9276	7276
5876	9278	7274
5877	9279	7272
5878	9281	7271
5879	9282	7269
5880	9284	7267
5881	9285	7266
5882	9286	7264
5883	9287	7262
5884	9289	7260
5885	9290	7258
5886	9291	7256
5887	9292	7254
5888	9293	7253
5889	9295	7251
5890	9296	7249
5891	9297	7247
5892	9299	7246
5893	9301	7244
5894	9302	7242
5895	9303	7241
5896	9305	7239
5897	9306	7237
5898	9307	7235
5899	9309	7233
5900	9310	7232
5901	9311	7230
5902	9312	7228
5903	9314	7226
5904	9316	7225
5905	9317	7223
5906	9318	7221
5907	9320	7220
5908	9322	7218
5909	9323	7217
5910	9325	7215
5911	9326	7214
5912	9328	7212
5913	9329	7210
5914	9330	7208
5915	9332	7206
5916	9333	7205
5917	9334	7203
5918	9336	7201
5919	9337	7200
5920	9339	7198
5921	9340	7196
5922	9342	7195
5923	9344	7193
5924	9345	7192
5925	9347	7190
5926	9349	7189
5927	9350	7187
5928	9352	7186
5929	9353	7184
5930	9355	7182
5931	9356	7181
5932	9359	7180
5933	9360	7178
5934	9361	7176
5935	9362	7174
5936	9364	7173
5937	9366	7171
5938	9367	7170
5939	9369	7168
5940	9370	7166
5941	9372	7165
5942	9373	7163
5943	9375	7161
5944	9376	7160
5945	9378	7158
5946	9380	7157
5947	9381	7155
5948	9383	7154
5949	9384	7152
5950	9385	7150
5951	9386	7148
5952	9388	7146
5953	9389	7145
5954	9391	7143
5955	9392	7141
5956	9393	7140
5957	9395	7138
5958	9396	7136
5959	9398	7135
5960	9399	7133
5961	9400	7131
5962	9402	7129
5963	9403	7127
5964	9404	7125
5965	9405	7124
5966	9407	7122
5967	9408	7120
5968	9410	7119
5969	9411	7117
5970	9413	7115
5971	9414	7114
5972	9416	7112
5973	9417	7110
5974	9418	7109
5975	9420	7107
5976	9421	7105
5977	9422	7103
5978	9424	7102
5979	9425	7100
5980	9427	7098
5981	9428	7096
5982	9429	7095
5983	9431	7093
5984	9432	7091
5985	9434	7090
5986	9435	7088
5987	9437	7086
5988	9438	7085
5989	9439	7083
5990	9441	7081
5991	9442	7079
5992	9443	7078
5993	9445	7076
5994	9446	7074
5995	9448	7073
5996	9449	7071
5997	9450	7069
5998	9451	7067
5999	9453	7065
6000	9454	7064
6001	9455	7062
6002	9457	7060
6003	9458	7059
6004	9460	7057
6005	9461	7055
6006	9462	7053
6007	9464	7052
6008	9465	7050
6009	9466	7048
6010	9468	7046
6011	9469	7044
6012	9470	7043
6013	9472	7041
6014	9473	7039
6015	9474	7037
6016	9476	7036
6017	9477	7034
6018	9479	7032
6019	9480	7031
6020	9481	7029
6021	9482	7027
6022	9484	7025
6023	9485	7023
6024	9486	7022
6025	9488	7020
6026	9489	7018
6027	9490	7016
6028	9492	7015
6029	9494	7013
6030	9495	7012
6031	9497	7010
6032	9498	7009
6033	9500	7007
6034	9501	7005
6035	9502	7003
6036	9504	7002
6037	9505	7000
6038	9506	6998
6039	9508	6997
6040	9509	6995
6041	9510	6993
6042	9512	6991
6043	9513	6989
6044	9514	6988
6045	9516	6986
6046	9517	6984
6047	9518	6982
6048	9520	6981
6049	9521	6979
6050	9523	6977
6051	9524	6976
6052	9525	6974
6053	9527	6972
6054	9528	6970
6055	9529	6969
6056	9531	6967
6057	9532	6965
6058	9533	6963
6059	9535	6962
6060	9536	6960
6061	9537	6958
6062	9539	6957
6063	9540	6955
6064	9542	6953
6065	9543	6952
6066	9545	6950
6067	9546	6948
6068	9548	6947
6069	9549	6945
6070	9551	6943
6071	9552	6942
6072	9553	6940
6073	9555	6938
6074	9556	6937
6075	9558	6935
6076	9559	6933
6077	9560	6931
6078	9562	6930
6079	9563	6928
6080	9564	6926
6081	9565	6924
6082	9567	6922
6083	9568	6921
6084	9570	6919
6085	9571	6918
6086	9573	6916
6087	9574	6914
6088	9576	6913
6089	9577	6911
6090	9578	6909
6091	9580	6907
6092	9581	6906
6093	9582	6904
6094	9583	6902
6095	9585	6900
6096	9586	6898
6097	9587	6897
6098	9589	6895
6099	9590	6893
6100	9591	6891
6101	9593	6890
6102	9594	6888
6103	9595	6886
6104	9597	6884
6105	9598	6883
6106	9600	6881
6107	9602	6880
6108	9606	6880
6109	9608	6879
6110	9610	6878
6111	9612	6877
6112	9614	6875
6113	9615	6874
6114	9617	6872
6115	9621	6872
6116	9623	6871
6117	9625	6870
6118	9627	6868
6119	9628	6867
6120	9630	6865
6121	9632	6864
6122	9634	6863
6123	9636	6862
6124	9638	6860
6125	9640	6859
6126	9641	6857
6127	9643	6856
6128	9645	6854
6129	9646	6852
6130	9648	6851
6131	9649	6849
6132	9651	6848
6133	9652	6846
6134	9654	6844
6135	9655	6843
6136	9657	6841
6137	9658	6839
6138	9659	6837
6139	9660	6836
6140	9662	6834
6141	9663	6832
6142	9664	6830
6143	9666	6829
6144	9667	6827
6145	9669	6825
6146	9670	6824
6147	9671	6822
6148	9672	6820
6149	9674	6818
6150	9675	6816
6151	9676	6814
6152	9677	6813
6153	9678	6811
6154	9680	6809
6155	9681	6807
6156	9682	6805
6157	9683	6804
6158	9685	6802
6159	9686	6800
6160	9687	6798
6161	9688	6796
6162	9690	6794
6163	9691	6793
6164	9692	6791
6165	9693	6789
6166	9694	6787
6167	9696	6785
6168	9697	6784
6169	9698	6782
6170	9699	6780
6171	9701	6778
6172	9702	6776
6173	9703	6775
6174	9704	6773
6175	9706	6771
6176	9707	6769
6177	9708	6767
6178	9709	6766
6179	9711	6764
6180	9712	6762
6181	9713	6760
6182	9714	6758
6183	9716	6757
6184	9718	6755
6185	9719	6754
6186	9720	6752
6187	9722	6750
6188	9724	6749
6189	9725	6747
6190	9726	6745
6191	9728	6744
6192	9731	6743
6193	9733	6742
6194	9735	6741
6195	9738	6740
6196	9741	6740
6197	9743	6739
6198	9745	6737
6199	9747	6736
6200	9748	6734
6201	9750	6733
6202	9752	6731
6203	9753	6729
6204	9755	6728
6205	9756	6726
6206	9758	6724
6207	9759	6723
6208	9761	6721
6209	9763	6720
6210	9765	6719
6211	9766	6717
6212	9768	6716
6213	9770	6715
6214	9772	6713
6215	9774	6712
6216	9776	6711
6217	9778	6709
6218	9780	6708
6219	9782	6707
6220	9783	6705
6221	9785	6703
6222	9787	6702
6223	9788	6700
6224	9790	6699
6225	9792	6698
6226	9796	6698
6227	9799	6697
6228	9801	6696
6229	9804	6695
6230	9807	6695
6231	9809	6693
6232	9810	6691
6233	9812	6690
6234	9813	6689
6235	9815	6687
6236	9817	6686
6237	9818	6684
6238	9820	6682
6239	9821	6681
6240	9823	6679
6241	9825	6678
6242	9827	6677
6243	9894	6719
6244	9901	6721
6245	9903	6720
6246	9905	6719
6247	9906	6717
6248	9908	6716
6249	9910	6714
6250	9912	6713
6251	9913	6711
6252	9915	6709
6253	9916	6708
6254	9918	6706
6255	9919	6704
6256	9920	6703
6257	9922	6701
6258	9923	6699
6259	9925	6698
6260	9927	6696
6261	9928	6695
6262	9930	6693
6263	9931	6691
6264	9932	6690
6265	9934	6688
6266	9935	6686
6267	9936	6684
6268	9938	6683
6269	9939	6681
6270	9942	6680
6271	9944	6679
6272	9948	6679
6273	9949	6677
6274	9951	6676
6275	9953	6674
6276	9955	6673
6277	9956	6671
6278	9958	6670
6279	9960	6668
6280	9962	6667
6281	9964	6665
6282	9965	6664
6283	9968	6663
6284	9970	6662
6285	9972	6661
6286	9974	6659
6287	9976	6658
6288	9979	6657
6289	9980	6656
6290	9982	6654
6291	9984	6653
6292	9986	6652
6293	9988	6650
6294	9990	6649
6295	9992	6648
6296	9994	6646
6297	9996	6645
6298	9998	6643
6299	9999	6642
6300	10001	6640
6301	10003	6639
6302	10005	6638
6303	10008	6637
6304	10010	6635
6305	10011	6634
6306	10013	6632
6307	10014	6630
6308	10015	6629
6309	10017	6627
6310	10018	6625
6311	10020	6624
6312	10021	6622
6313	10023	6620
6314	10024	6619
6315	10026	6617
6316	10027	6615
6317	10028	6613
6318	10029	6611
6319	10031	6610
6320	10032	6608
6321	10033	6606
6322	10035	6604
6323	10036	6603
6324	10037	6601
6325	10039	6599
6326	10040	6598
6327	10042	6596
6328	10043	6594
6329	10044	6592
6330	10045	6590
6331	10047	6589
6332	10048	6587
6333	10049	6585
6334	10051	6583
6335	10052	6582
6336	10054	6580
6337	10055	6578
6338	10056	6577
6339	10058	6575
6340	10059	6573
6341	10060	6571
6342	10062	6569
6343	10063	6568
6344	10064	6566
6345	10066	6564
6346	10067	6563
6347	10069	6561
6348	10070	6559
6349	10072	6558
6350	10073	6556
6351	10074	6554
6352	10075	6552
6353	10076	6550
6354	10078	6548
6355	10079	6547
6356	10080	6545
6357	10081	6543
6358	10083	6542
6359	10084	6540
6360	10086	6538
6361	10087	6536
6362	10089	6535
6363	10090	6533
6364	10091	6531
6365	10092	6529
6366	10094	6528
6367	10095	6526
6368	10096	6524
6369	10098	6522
6370	10099	6521
6371	10101	6519
6372	10102	6518
6373	10104	6516
6374	10105	6514
6375	10107	6512
6376	10108	6511
6377	10109	6509
6378	10110	6507
